num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
55,Mode.TORQUE,7.219989315032959,3.2295684814453125,-9.855730831623076,9.855730831623076,247.81833791732788,0.0050561039447784,0.0004334060668945,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,341,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
56,Mode.TORQUE,8.24308087158203,3.944731950759888,-4.341321438550949,4.341321438550949,187.3247165679932,0.005141039276123,0.0004423478603363,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.5,True,256,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
57,Mode.TORQUE,9.043451148986817,3.303985834121704,-16.900597512722015,16.900597512722015,114.7461643218994,0.0048005511283874,0.0004157448291778,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,166,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
58,Mode.TORQUE,7.816045757293701,3.4068715572357178,-13.762038946151732,13.762038946151732,155.44665956497192,0.0050464196681976,0.0004612710952758,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.2,True,209,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
59,Mode.TORQUE,8.703270008087157,4.146228313446045,-8.603956550359726,8.603956550359726,203.41056156158447,0.0049825995445251,0.0004519591331481,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.5,True,278,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
60,Mode.TORQUE,9.14477980041504,3.296191692352295,-22.542065382003784,22.542065382003784,97.56192135810852,0.0050194600105285,0.0004696806907653,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.0,True,141,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
61,Mode.TORQUE,8.184356651306153,3.2674663066864014,-3.8380619138479233,3.8380619138479233,186.5610010623932,0.0054848838329315,0.0004611199378967,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.2,True,256,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
62,Mode.TORQUE,7.913147686958313,3.684301853179932,-5.613343045115471,5.613343045115471,208.2230830192566,0.0048854944229125,0.000430243396759,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.5,True,285,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
63,Mode.TORQUE,9.234270427703857,3.3962202072143555,-9.796690940856934,9.796690940856934,99.07525968551636,0.005078977394104,0.0004482272624969,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.0,True,145,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
64,Mode.TORQUE,7.7427122688293455,3.342785120010376,-3.4270964562892914,3.4270964562892914,117.19203209877014,0.0050380768775939,0.0004559767723083,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,161,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
