num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
67,Mode.DLMT_DQ_F_TORQUE,7.085333127975463,2.090822696685791,35.648274421691895,35.648274421691895,105.49456596374512,0.0035052384138107,0.0003497998714447,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,262,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
68,Mode.DLMT_DQ_F_TORQUE,11.69681495666504,2.8840548992156982,10.917877405881882,10.917877405881882,100.48854494094849,0.003529835820198,0.0003662955760955,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,250,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
69,Mode.DLMT_DQ_F_TORQUE,9.310684261322022,2.532301187515259,23.4380915760994,23.4380915760994,121.087420463562,0.0034992316961288,0.0003489936590194,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,310,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
70,Mode.DLMT_DQ_F_TORQUE,7.461779117584228,2.1833484172821045,34.17189419269562,34.17189419269562,140.39808559417725,0.0035472592115402,0.0003543601036071,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,347,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
71,Mode.DLMT_DQ_F_TORQUE,11.244132537841796,2.7733476161956787,19.23368275165558,19.23368275165558,91.25605058670044,0.0035063714981079,0.0003557242155075,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,224,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
72,Mode.DLMT_DQ_F_TORQUE,8.724080486297607,2.3800981044769287,26.48577392101288,26.48577392101288,124.33892369270325,0.003526312470436,0.0003491789102554,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,317,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
73,Mode.DLMT_DQ_F_TORQUE,6.722211599349976,2.074375629425049,28.44090461730957,28.44090461730957,118.92429900169373,0.0034955139160156,0.0003462795019149,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,295,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
74,Mode.DLMT_DQ_F_TORQUE,10.264005527496336,2.6204912662506104,15.393660962581636,15.393660962581636,100.56513261795044,0.0035060957670211,0.0003451573848724,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.5,True,248,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
75,Mode.DLMT_DQ_F_TORQUE,8.127145223617553,2.2994277477264404,12.847146391868591,12.847146391868591,73.43878722190857,0.0034992929697036,0.0003520413637161,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,186,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
76,Mode.DLMT_DQ_F_TORQUE,9.840853500366212,2.5545356273651123,27.62956023216248,27.62956023216248,109.43941974639893,0.0035263183116912,0.0003538913726806,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,269,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
